ID,Address,Short PC,PC,Price_£,Offer,Period,Status,House Type,Bed,Bath,Recpt,Heating,Windows,Window Type,Garage Description,Garage Size,Garage Type,Driveway,Parking,Garden,Basement,Roofspace,Conservatory,EPC Rating,Rates,Acres,sq ft,Listing Date,Time at this price,Description,URL,Date stamp
362405,"6D Rank Road, Dundonald",BT16,BT16 2DG,75000,Asking price,,For sale,Terrace house,3,1,1,oil,,unknown,,,,Y,Y,Y,,,,E54/C71,,,,,782,3 Bed Terrace house For Sale,http://www.propertypal.com/6d-rank-road-dundonald/362405,20160507
347118,"Richmond, Hayward, Galway Park/Galway Drive, Dundonald",BT16,BT16 2AN,195000,Price,,For sale,Detached house,3,2,1,gas,,unknown,,,,,,Y,,,,,,,,,,3 Bed Detached house For Sale,http://www.propertypal.com/richmond-hayward-galway-parkgalway-drive-dundonald/347118,20160507
361945,"32 Hanwood Heights Dundonald Dundonald, Belfast",BT16,BT16 1XU,150000,Price,,For sale,Semi-detached house,3,,2,gas,,unknown,integral garage with parking to front and rear,single,integral,,Y,Y,,,,D65,"£1,071.67 pa",,,,520,3 Bed Semi-detached house For Sale,http://www.propertypal.com/32-hanwood-heights-dundonald-dundonald-belfast/361945,20160507
345797,"20 Old Mill Meadows, Dundonald, Belfast",BT16,BT16 1WQ,159950,Offers around,,For sale,Detached house,3,,1,oil,,unknown,,,,Y,Y,Y,,,,E39/E52,"£1,071.67 pa",,,,857,3 Bed Detached house For Sale,http://www.propertypal.com/20-old-mill-meadows-dundonald-belfast/345797,20160507
356814,"66 Millreagh, Dundonald",BT16,BT16 1TJ,195000,Price,,For sale,Semi-detached house,4,,2,gas,,unknown,,,,Y,Y,Y,,Y,,C75/C76,"£1,037.10 pa",,,,855,4 Bed Semi-detached house For Sale,http://www.propertypal.com/66-millreagh-dundonald/356814,20160507
358446,"38 Coopers Mill Court, Dundonald, Belfast",BT16,BT16 1SZ,155000,Offers over,,For sale,Semi-detached house,3,2,,gas,,unknown,,,,Y,Y,Y,,,,,"£1,071.67 pa",,,,747,3 Bed Semi-detached house For Sale,http://www.propertypal.com/38-coopers-mill-court-dundonald-belfast/358446,20160507
361898,"72A Craignish Cresent, Dundonald, Belfast",BT16,BT16 2RX,57000,Price,,For sale,Apartment,2,,,gas,double glazed windows &amp; doors,double,,,,,Y,Y,,,,,,,,,519,2 Bed Apartment For Sale,http://www.propertypal.com/72a-craignish-cresent-dundonald-belfast/361898,20160507
361836,"2 Cumnock Walk, Dundonald",BT16,BT16 2SP,89950,Offers around,,For sale,Terrace house,3,1,1,gas,,unknown,,,,,,Y,,Y,,C72/C76,£466.70 pa,,,,920,3 Bed Terrace house For Sale,http://www.propertypal.com/2-cumnock-walk-dundonald/361836,20160507
360979,"44 Coopers Mill Mews, Dundonald, Belfast",BT16,BT16 1WS,148000,Offers over,,For sale,Town House,3,2,,gas,,unknown,,,,,Y,Y,,,,B82,£898.82 pa,,,,1.2k,3 Bed Town House For Sale,http://www.propertypal.com/44-coopers-mill-mews-dundonald-belfast/360979,20160507
360555,"34 Coopers Mill Avenue, Dundonald, Belfast",BT16,BT16 1WU,134950,Price,,For sale,Semi-detached house,2,2,,gas,,unknown,,,,Y,Y,Y,,,,B82,£864.25 pa,,,,1.2k,2 Bed Semi-detached house For Sale,http://www.propertypal.com/34-coopers-mill-avenue-dundonald-belfast/360555,20160507
360141,"18 Burton Avenue, Dundonald, Belfast",BT16,BT16 1RU,135000,Offers around,,For sale,Detached house,3,,1,gas,,unknown,large garage and range of outbuildings providing ideal storage or workshop,single,detached,Y,Y,Y,,Y,,F28/E41,"£1,037.10 pa",,,,1.7k,3 Bed Detached house For Sale,http://www.propertypal.com/18-burton-avenue-dundonald-belfast/360141,20160507
273223,"69 Gransha Road, Dundonald",BT16,BT16 2HB,195000,Offers around,,For sale,Semi-detached house,4,,2,oil,,unknown,,,,Y,Y,Y,,,Y,E53/D62,£760.54 pa,,,,316,4 Bed Semi-detached house For Sale,http://www.propertypal.com/69-gransha-road-dundonald/273223,20160507
359972,"3 Millreagh Drive, Dundonald",BT16,BT16 1WP,260000,Asking price,,For sale,Detached house,4,2,3,gas,,unknown,driveway leading to detached garage,single,detached,Y,Y,Y,,Y,Y,C78/C79,"£1,521.08 pa",,,,502,4 Bed Detached house For Sale,http://www.propertypal.com/3-millreagh-drive-dundonald/359972,20160507
359909,"2 Reaville Park, Dundonald, Belfast",BT16,BT16 2AR,194950,Offers around,,For sale,Detached house,4,,1,,recently fitted oil fired central heating and pvc double glazed windows,double,off street parking area leading to large detached garage,single,detached,,Y,Y,,Y,,D56/C69,"£1,244.52 pa",,,,466,4 Bed Detached house For Sale,http://www.propertypal.com/2-reaville-park-dundonald-belfast/359909,20160507
359805,"11 Drumadoon Drive, Dundonald",BT16,BT16 2LY,80950,Offers around,,For sale,End-terrace house,3,1,1,oil,,unknown,,,,,,Y,,Y,Y,E50/D62,£432.13 pa,,,,571,3 Bed End-terrace house For Sale,http://www.propertypal.com/11-drumadoon-drive-dundonald/359805,20160507
359342,"8 Cromarty Place, Dundonald, Belfast",BT16,BT16 2NQ,95000,Offers around,,For sale,Terrace house,3,,,,oil fired central heating &amp; double glazed windows,double,,,,Y,Y,Y,,,,E52/C71,£501.27 pa,,,,658,3 Bed Terrace house For Sale,http://www.propertypal.com/8-cromarty-place-dundonald-belfast/359342,20160507
359235,"68 Millreagh, Dundonald",BT16,BT16 1TJ,229950,Asking price,,For sale,Detached house,4,2,2,gas,,unknown,,,,Y,Y,Y,,,,C73/C74,"£1,209.95 pa",,,,404,4 Bed Detached house For Sale,http://www.propertypal.com/68-millreagh-dundonald/359235,20160507
358588,"Site Adjacent To, 804 Upper Newtownards Road, Dundonald, Belfast",BT16,BT16 1UD,200000,Price,,For sale,Bungalow,,,,,,unknown,,,,,,,,,,,,,,,108,Bungalow For Sale,http://www.propertypal.com/site-adjacent-to-804-upper-newtownards-road-dundonald-belfast/358588,20160507
347107,"Middleton, Hayward, Galway Park/Galway Drive, Dundonald",,,160000,,,For sale,Semi-detached house,3,2,1,gas,,unknown,,,,,,Y,,,,,,,,,,3 Bed Semi-detached house For Sale,http://www.propertypal.com/middleton-hayward-galway-parkgalway-drive-dundonald/347107,20160507
347121,"Mayfield, Hayward, Galway Park/Galway Drive, Dundonald",,,POA,,,For sale,Semi-detached house,3,2,1,gas,,unknown,,,,,,Y,,,,,,,,,,3 Bed Semi-detached house For Sale,http://www.propertypal.com/mayfield-hayward-galway-parkgalway-drive-dundonald/347121,20160507
357512,"Mv3, Millmount Village, Comber Road, Dundonald",,,177500,,,For sale,Detached house,3,,1,gas,,unknown,,,,Y,Y,Y,,Y,,,,53,,,,3 Bed Detached house For Sale,http://www.propertypal.com/mv3-millmount-village-comber-road-dundonald/357512,20160507
357513,"Sr, Millmount Village, Comber Road, Dundonald",,,172500,,,For sale,Semi-detached house,3,,2,gas,,unknown,,,,Y,Y,Y,,Y,Y,,,53,,,,3 Bed Semi-detached house For Sale,http://www.propertypal.com/sr-millmount-village-comber-road-dundonald/357513,20160507
270945,"Donard View, 28 Dunlady Road, Belfast",BT16,BT16 1TT,385000,Offers around,,For sale,Detached house,5,,3,oil,,unknown,double garage and single garage,double,detached,Y,Y,Y,,,Y,E44/D59,,1,,,123,5 Bed Detached house For Sale,http://www.propertypal.com/donard-view-28-dunlady-road-belfast/270945,20160507
355914,"Apartment Type J, Fort Manor, Fort Road, Dundonald",,,104500,Price,,For sale,Apartment,2,,1,gas,,unknown,,,,,Y,Y,,,,,,,,,,2 Bed Apartment For Sale,http://www.propertypal.com/apartment-type-j-fort-manor-fort-road-dundonald/355914,20160507
356797,"Site 165 The Dunloe - Semi Detached, Millreagh Development, Carrowreag...Belfast",BT16,BT16 1TS,199950,Price,,For sale,Semi-detached house,3,2,,,,unknown,integral garage,single,integral,,,,,,,,,,,,29,3 Bed Semi-detached house For Sale,http://www.propertypal.com/site-165-the-dunloe---semi-detached-millreagh-development-carrowreagbelfast/356797,20160507
356727,"10 Millmount Village Crescent, Dundonald, Belfast",BT16,BT16 1YT,169950,Asking price,,For sale,Semi-detached house,3,,2,gas,,unknown,,,,Y,Y,Y,,,Y,B81/B82,"£1,037.10 pa",,,,313,3 Bed Semi-detached house For Sale,http://www.propertypal.com/10-millmount-village-crescent-dundonald-belfast/356727,20160507
356487,"7 Regents Court, Dundonald, Belfast",BT16,BT16 1HU,109950,Offers around,,For sale,Apartment,2,1,2,,double glazed windows,double,,,,,,,,,,D63/C72,£760.54 pa,,,,288,2 Bed Apartment For Sale,http://www.propertypal.com/7-regents-court-dundonald-belfast/356487,20160507
356474,"6 Burton Drive, Dundonald, Belfast",BT16,BT16 2LR,150000,Offers over,,For sale,Semi-detached house,4,,2,oil,upvc double glazing (3 windows single glazed),double,detached garage,single,detached,Y,Y,Y,,,Y,E49/D68,£898.82 pa,,,,309,4 Bed Semi-detached house For Sale,http://www.propertypal.com/6-burton-drive-dundonald-belfast/356474,20160507
356464,"45 Grangewood Road, Dundonald, Belfast",BT16,BT16 1GB,149950,Offers around,,For sale,Semi-detached house,3,,2,gas,,unknown,driveway with ample parking and scope to introduce a detached garage subject to usual planning permissions,single,detached,Y,Y,Y,,Y,,C70/C73,£864.25 pa,,,,491,3 Bed Semi-detached house For Sale,http://www.propertypal.com/45-grangewood-road-dundonald-belfast/356464,20160507
356285,"15 Grangewood Manor, Dundonald",BT16,BT16 1GJ,249950,Offers around,,For sale,Detached house,3,2,3,gas,,unknown,integrated,single,integral,Y,Y,Y,,,Y,C72/C74,"£1,209.95 pa",,,,269,3 Bed Detached house For Sale,http://www.propertypal.com/15-grangewood-manor-dundonald/356285,20160507
356282,"49 Ardmore Avenue, Dundonald",BT16,BT16 1TB,66500,Offers around,,For sale,Terrace house,3,1,1,oil,,unknown,,,,,,Y,,,,E43/D66,£432.13 pa,,,,424,3 Bed Terrace house For Sale,http://www.propertypal.com/49-ardmore-avenue-dundonald/356282,20160507
355912,"Apartment Type G, Fort Manor, Fort Road, Dundonald",BT16,BT16 1XR,125000,Asking price,,For sale,Apartment,2,,1,gas,black energy efficient pvc windows,unknown,,,,,Y,Y,,,,,,,,,,2 Bed Apartment For Sale,http://www.propertypal.com/apartment-type-g-fort-manor-fort-road-dundonald/355912,20160507
355478,"304 Comber Road, Dundonald",BT16,BT16 1UR,169950,Offers over,,For sale,Detached house,4,1,2,oil,oil fired central heating and double glazed windows,double,attached garage with light and power,single,attached,Y,Y,Y,,,,F35/E52,"£1,140.81 pa",,,,1.2k,4 Bed Detached house For Sale,http://www.propertypal.com/304-comber-road-dundonald/355478,20160507
355532,"54 Ballyregan Road, Dundonald, Belfast",BT16,BT16 1HZ,129950,Offers around,,For sale,Semi-detached house,3,,,oil,,unknown,,,,Y,Y,Y,,,,,£795.11 pa,,,,595,3 Bed Semi-detached house For Sale,http://www.propertypal.com/54-ballyregan-road-dundonald-belfast/355532,20160507
355497,"149 Dunlady Manor, Dundonald",BT16,BT16 1YS,155000,Offers around,,For sale,Semi-detached house,3,,1,gas,,unknown,,,,Y,Y,Y,,,,D66/D68,£864.25 pa,,,,312,3 Bed Semi-detached house For Sale,http://www.propertypal.com/149-dunlady-manor-dundonald/355497,20160507
355461,"22 Lambert Park, Dundonald, Belfast",BT16,BT16 1LG,210000,Offers around,,For sale,Detached house,3,,2,oil,,unknown,detached garage,single,detached,Y,Y,Y,,Y,,E53/D58,"£1,279.09 pa",,,,198,3 Bed Detached house For Sale,http://www.propertypal.com/22-lambert-park-dundonald-belfast/355461,20160507
354091,"29 Wanstead Park, Dundonald",BT16,BT16 2EX,155000,Offers around,,For sale,Semi-detached house,3,,2,oil,,unknown,driveway to ample car parking and large detached matching garage,single,detached,Y,Y,Y,Y,Y,,E42/D68,£898.82 pa,,,,219,3 Bed Semi-detached house For Sale,http://www.propertypal.com/29-wanstead-park-dundonald/354091,20160507
353973,"25 Hanwood Farm, Dundonald, Belfast",BT16,BT16 1YA,145000,Offers around,,For sale,Semi-detached house,3,,2,gas,,unknown,integral garage,single,integral,Y,Y,Y,,Y,,D62/C70,"£1,071.67 pa",,,,415,3 Bed Semi-detached house For Sale,http://www.propertypal.com/25-hanwood-farm-dundonald-belfast/353973,20160507
353928,"2 Ballyregan Drive, Dundonald",BT16,BT16 1JN,140000,Price,,For sale,Semi-detached house,3,,2,gas,,unknown,driveway to carparking and attached garage,single,attached,Y,Y,Y,,,,D63/C69,£795.11 pa,,,,361,3 Bed Semi-detached house For Sale,http://www.propertypal.com/2-ballyregan-drive-dundonald/353928,20160507
353738,"42 Old Mill Rise, Dundonald, Belfast",BT16,BT16 1WE,219950,Offers around,,For sale,Detached house,4,,2,oil,,unknown,detached garage,single,detached,Y,Y,Y,,Y,,D65/C69,"£1,279.09 pa",,,,301,4 Bed Detached house For Sale,http://www.propertypal.com/42-old-mill-rise-dundonald-belfast/353738,20160507
353472,"65 Church Road, Dundonald",BT16,BT16 2LW,192000,Offers around,,For sale,Detached house,3,,3,oil,,unknown,double garage and further attached single garage,double,attached,Y,Y,Y,,Y,Y,E41/D68,"£1,279.09 pa",,,,184,3 Bed Detached house For Sale,http://www.propertypal.com/65-church-road-dundonald/353472,20160507
352394,"3 Lismore Drive, Dundonald",BT16,BT16 1SL,89950,Price,,For sale,Terrace house,3,,1,oil,,unknown,,,,,,Y,,,,D55/D66,£432.13 pa,,,,207,3 Bed Terrace house For Sale,http://www.propertypal.com/3-lismore-drive-dundonald/352394,20160507
352026,"30 Old Mill Dale, Dundonald, Belfast",BT16,BT16 1WG,212500,Guide price,,For sale,Detached house,4,2,2,,,unknown,detached,single,detached,Y,Y,Y,,,,,"£1,417.37 pa",,,,282,4 Bed Detached house For Sale,http://www.propertypal.com/30-old-mill-dale-dundonald-belfast/352026,20160507
352020,"32A Grand Prix Park, Dundonald, Belfast",BT16,BT16 2BD,245000,Offers around,,For sale,Detached house,3,,2,gas,,unknown,,,,Y,Y,Y,,,,,,,,,257,3 Bed Detached house For Sale,http://www.propertypal.com/32a-grand-prix-park-dundonald-belfast/352020,20160507
350453,"4 Grand Prix Grove, Dundonald, Belfast",BT16,BT16 2BH,225000,Price,,For sale,Detached house,4,,3,oil,,unknown,driveway to ample car parking and detached matching garage,single,detached,Y,Y,Y,,Y,,D62/D65,"£1,382.80 pa",,,,164,4 Bed Detached house For Sale,http://www.propertypal.com/4-grand-prix-grove-dundonald-belfast/350453,20160507
349815,"30 Grangewood Manor, Dundonald",BT16,BT16 1GJ,225000,Asking price,,For sale,Detached house,3,2,2,oil,,unknown,integrated,single,integral,Y,Y,Y,,,Y,,"£1,175.38 pa",,,,264,3 Bed Detached house For Sale,http://www.propertypal.com/30-grangewood-manor-dundonald/349815,20160507
347120,"Windsor, 39 New Line, Dundonald, Belfast",BT16,BT16 1UU,325000,Offers around,,For sale,Bungalow,4,,,none,,unknown,"detached double garage, additional single garage",double,detached,Y,Y,Y,,Y,,F36/E54,,0.7,,,253,4 Bed Bungalow For Sale,http://www.propertypal.com/windsor-39-new-line-dundonald-belfast/347120,20160507
346224,"45 Davarr Avenue, Dundonald, Belfast",BT16,BT16 2NT,84950,Offers around,,For sale,Terrace house,3,1,2,oil,,unknown,,,,,,Y,,,,D59/D68,£553.12 pa,,,,226,3 Bed Terrace house For Sale,http://www.propertypal.com/45-davarr-avenue-dundonald-belfast/346224,20160507
344632,"1 Millreagh, Dundonald, Belfast",BT16,BT16 1TJ,335000,Offers around,,For sale,Detached house,4,,4,gas,,unknown,brick pavior driveway to ample car parking and integral double garage,double,integral,Y,Y,Y,,Y,Y,C73/C76,"£1,728.50 pa",,,,295,4 Bed Detached house For Sale,http://www.propertypal.com/1-millreagh-dundonald-belfast/344632,20160507
343159,"12 Rosneath Court, Dundonald, Belfast",BT16,BT16 1SQ,119950,Asking price,,For sale,Detached house,3,1,1,,,unknown,,,,,Y,Y,,,,D57/D63,"£1,175.38 pa",,,,577,3 Bed Detached house For Sale,http://www.propertypal.com/12-rosneath-court-dundonald-belfast/343159,20160507
341691,"8 Claggan Gardens, Dundonald, Belfast",BT16,BT16 2SS,84950,Offers around,,For sale,Terrace house,3,,1,oil,,unknown,,,,,,Y,Y,Y,,D55/D66,£518.55 pa,,,,306,3 Bed Terrace house For Sale,http://www.propertypal.com/8-claggan-gardens-dundonald-belfast/341691,20160507
293012,"25 Lambert Park, Dundonald, Belfast",BT16,BT16 1LG,229950,Offers around,,For sale,Bungalow,4,,1,oil,,unknown,detached garage,single,detached,Y,Y,Y,,Y,,D55/C72,"£1,279.09 pa",,,,255,4 Bed Bungalow For Sale,http://www.propertypal.com/25-lambert-park-dundonald-belfast/293012,20160507
167241,"2 Craigantlet Cottages, Ballymiscaw Road, Dundonald, Belfast",BT16,BT16 1TY,165000,Offers around,,For sale,Semi-detached house,3,1,2,,,unknown,,,,,,Y,,Y,,E54/D67,"£1,070.55 pa",,,,264,3 Bed Semi-detached house For Sale,http://www.propertypal.com/2-craigantlet-cottages-ballymiscaw-road-dundonald-belfast/167241,20160507
332228,"10 The Close Millars Forge, Dundonald, Belfast",BT16,BT16 1QS,259950,Price,,For sale,Detached house,4,,4,,,unknown,matching,single,detached,Y,Y,Y,,Y,Y,D68,"£1,555.65 pa",,,,315,4 Bed Detached house For Sale,http://www.propertypal.com/10-the-close-millars-forge-dundonald-belfast/332228,20160507
336703,"7 Cherryhill Gardens, Dundonald, Belfast",BT16,BT16 1JF,94950,Price,,For sale,Terrace house,3,,1,oil,,unknown,,,,,,Y,,,,D66/C77,£604.98 pa,,,,214,3 Bed Terrace house For Sale,http://www.propertypal.com/7-cherryhill-gardens-dundonald-belfast/336703,20160507
336661,"16B Robbs Road, Dundonald, Belfast",BT16,BT16 2NA,139950,Offers around,,For sale,Detached house,3,,2,oil,,unknown,,,,Y,Y,Y,,,Y,D55/D62,,,,,554,3 Bed Detached house For Sale,http://www.propertypal.com/16b-robbs-road-dundonald-belfast/336661,20160507
334491,"10 The Close, Millars Forge, Belfast",BT16,BT16 1QS,259950,Price,,For sale,Detached house,4,,4,oil,,unknown,drive way to ample car parking and detached matching garage,single,detached,Y,Y,Y,,,Y,D68/C75,"£1,555.65 pa",,,,156,4 Bed Detached house For Sale,http://www.propertypal.com/10-the-close-millars-forge-belfast/334491,20160507
332218,"50 Culross Drive Dundonald Dundonald, Belfast",BT16,BT16 2QJ,79950,Price,,For sale,Terrace house,3,,1,,hardwood double glazed windows,double,,,,,,Y,,,,D56,£466.70 pa,,,,264,3 Bed Terrace house For Sale,http://www.propertypal.com/50-culross-drive-dundonald-dundonald-belfast/332218,20160507
332163,"371 Comber Road, Belfast",BT16,BT16 1XB,475000,Offers around,,For sale,Detached house,5,,4,oil,,unknown,detached double garage with fully approved one bedroom studio above,double,detached,Y,Y,Y,,Y,Y,C69/C72,"£2,854.80 pa",,,,272,5 Bed Detached house For Sale,http://www.propertypal.com/371-comber-road-belfast/332163,20160507
331597,"7 Ardara Avenue, Dundonald, Belfast",BT16,BT16 2BZ,345000,Offers around,,For sale,Detached house,5,,2,oil,,unknown,wooden,single,detached,Y,Y,Y,,Y,Y,F23/F29,"£2,212.48 pa",,,,295,5 Bed Detached house For Sale,http://www.propertypal.com/7-ardara-avenue-dundonald-belfast/331597,20160507
330906,"3 Old Mill Grove, Dundonald",BT16,BT16 1WB,220000,Offers around,,For sale,Detached house,4,2,2,oil,,unknown,matching,single,detached,Y,Y,Y,,,,D55/D67,"£1,382.80 pa",,,,376,4 Bed Detached house For Sale,http://www.propertypal.com/3-old-mill-grove-dundonald/330906,20160507
326438,"92A Comber Road, Dundonald",BT16,BT16 2AG,245000,Price,,For sale,Detached house,4,,2,oil,,unknown,integral double garage,double,integral,Y,Y,Y,,,Y,C71/C71,,,,,238,4 Bed Detached house For Sale,http://www.propertypal.com/92a-comber-road-dundonald/326438,20160507
323321,"10 Dunlady Road, Dundonald, Belfast",BT16,BT16 1TT,110000,Offers over,,For sale,Semi-detached house,2,,2,gas,,unknown,,,,Y,Y,Y,,,,E50/D67,£553.12 pa,,,,296,2 Bed Semi-detached house For Sale,http://www.propertypal.com/10-dunlady-road-dundonald-belfast/323321,20160507
323098,"The Bellflower, Meadow View, Old Mill Grove, Dundonald",,,187500,,,For sale,Detached house,3,2,1,gas,,unknown,,,,,,,,,,,,,,,,3 Bed Detached house For Sale,http://www.propertypal.com/the-bellflower-meadow-view-old-mill-grove-dundonald/323098,20160507
319224,"The Baneberry, Meadow View, Old Mill Grove, Dundonald",,,169950,,,For sale,Semi-detached house,3,2,1,gas,,unknown,,,,,,,,,,,,,,,,3 Bed Semi-detached house For Sale,http://www.propertypal.com/the-baneberry-meadow-view-old-mill-grove-dundonald/319224,20160507
320485,"126 Comber Road, Dundonald, Belfast",BT16,BT16 2AG,159950,Offers around,,For sale,Semi-detached house,3,,2,gas,,unknown,private driveway parking to attached garage,single,attached,Y,Y,Y,,Y,,D55/D62,£898.82 pa,,,,303,3 Bed Semi-detached house For Sale,http://www.propertypal.com/126-comber-road-dundonald-belfast/320485,20160507
312940,"9 Islay Gardens, Dundonald, Belfast",BT16,BT16 2NJ,84950,Price,,For sale,Terrace house,3,,1,oil,,unknown,,,,,,Y,,,,E39/C71,£432.13 pa,,,,179,3 Bed Terrace house For Sale,http://www.propertypal.com/9-islay-gardens-dundonald-belfast/312940,20160507
312649,"41 Millmount Lane, Dundonald, Belfast",BT16,BT16 1WN,149950,Offers around,,For sale,Town House,3,,2,gas,,unknown,,,,Y,Y,Y,,,,D68/C73,£829.68 pa,,,,323,3 Bed Town House For Sale,http://www.propertypal.com/41-millmount-lane-dundonald-belfast/312649,20160507
310709,"58 Greengraves Road, Dundonald, Belfast",BT16,BT16 1UZ,195000,Price,,For sale,Semi-detached house,3,,3,oil,,unknown,,,,Y,Y,Y,,,Y,E46/D67,"£1,071.67 pa",,,,285,3 Bed Semi-detached house For Sale,http://www.propertypal.com/58-greengraves-road-dundonald-belfast/310709,20160507
308262,"Thurlow Gate, Thurlow Gate, Old Dundonald Road, Dundonald",,,POA,,,For sale,Apartment,2,1,1,gas,,unknown,,,,,,,,,,,,,,,,2 Bed Apartment For Sale,http://www.propertypal.com/thurlow-gate-thurlow-gate-old-dundonald-road-dundonald/308262,20160507
305972,"39 Cherryhill Avenue, Dundonald, Belfast",BT16,BT16 1JD,99950,Offers over,,For sale,Terrace house,3,1,1,gas,,unknown,,,,,Y,Y,,,,,,,,,172,3 Bed Terrace house For Sale,http://www.propertypal.com/39-cherryhill-avenue-dundonald-belfast/305972,20160507
295847,"14 Inchmarnock Drive, Dundonald, Belfast",BT16,BT16 2ND,65000,Guide price,,For sale,Terrace house,3,,1,,,unknown,,,,,,Y,,Y,,D65,£432.13 pa,,,,816,3 Bed Terrace house For Sale,http://www.propertypal.com/14-inchmarnock-drive-dundonald-belfast/295847,20160507
293455,"65 Church Road, Dundonald, Belfast",BT16,BT16 2LW,192000,Offers around,,For sale,Detached house,3,2,2,oil,,unknown,double,double,detached,Y,Y,Y,,,,E41/D68,"£1,279.09 pa",,,,174,3 Bed Detached house For Sale,http://www.propertypal.com/65-church-road-dundonald-belfast/293455,20160507
289941,"Apartments 1 To 12, Church Quarter, Galway Park, Belfast",,,102500,,,For sale,Apartment,2,2,1,,,unknown,,,,,,,,,,,,,,,,2 Bed Apartment For Sale,http://www.propertypal.com/apartments-1-to-12-church-quarter-galway-park-belfast/289941,20160507
287279,"14 Inchmarnock Drive, Dundonald, Belfast",BT16,BT16 2ND,79950,Offers around,,For sale,Terrace house,3,,1,,,unknown,,,,,,Y,,Y,,D61/C79,£432.13 pa,,,,289,3 Bed Terrace house For Sale,http://www.propertypal.com/14-inchmarnock-drive-dundonald-belfast/287279,20160507
355820,"24 Helens Wood, Belfast",BT17,BT17 0RY,154950,Asking price,,For sale,Semi-detached house,3,1,2,oil,,unknown,,,,,,Y,,,Y,D58/D60,£978.89 pa,,,,829,3 Bed Semi-detached house For Sale,http://www.propertypal.com/24-helens-wood-belfast/355820,20160507
335018,"111 Lagmore Glen, Belfast",BT17,BT17 0WB,179950,Offers around,,For sale,Detached house,4,,2,gas,,unknown,detached garage,single,detached,,,Y,,,,D64/C69,"£1,268.93 pa",,,,809,4 Bed Detached house For Sale,http://www.propertypal.com/111-lagmore-glen-belfast/335018,20160507
19,"Holstein Hall, Lisburn",,,POA,,,,,,,,,,unknown,,,,,,,,,,,,,,,,11 new homes with 3 bedrooms For Sale,http://www.propertypal.com/holstein-hall-lisburn/d19,20160507
365070,"3 Greenvale, Dunmurry, Belfast",BT17,BT17 9LR,219950,Asking price,,For sale,Bungalow,3,,2,oil,,unknown,detached garage &amp; car port,single,detached,Y,Y,Y,,,,E46/D62,"£1,175.38 pa",,,,,3 Bed Bungalow For Sale,http://www.propertypal.com/3-greenvale-dunmurry-belfast/365070,20160507
364264,"Grange A6, Lagmore, Stewartstown Road, Belfast",BT17,BT17 0FR,POA,,,For sale,Semi-detached house,3,1,1,gas,,unknown,,,,Y,Y,Y,,Y,,,,,,,,3 Bed Semi-detached house For Sale,http://www.propertypal.com/grange-a6-lagmore-stewartstown-road-belfast/364264,20160507
346137,"Bearnagh A116.1, Lagmore, Stewartstown Road, Belfast",,,162950,,,For sale,Semi-detached house,4,2,1,gas,,unknown,includes,single,detached,Y,Y,Y,,Y,,,,,,,,4 Bed Semi-detached house For Sale,http://www.propertypal.com/bearnagh-a1161-lagmore-stewartstown-road-belfast/346137,20160507
363097,"157 Mount Eagles Avenue, Dunmurry, Belfast",BT17,BT17 0GN,189950,Offers around,,For sale,Detached house,4,,1,gas,double glazed windows,double,detached garage,single,detached,Y,Y,Y,,,,D66/C70,"£1,123.91 pa",,,,962,4 Bed Detached house For Sale,http://www.propertypal.com/157-mount-eagles-avenue-dunmurry-belfast/363097,20160507
364236,"4 Mount Eagles Park, Dunmurry, Belfast",BT17,BT17 0GU,117500,Price,,For sale,Semi-detached house,3,1,,,,unknown,,,,,,Y,,,,C75,£761.36 pa,,,,482,3 Bed Semi-detached house For Sale,http://www.propertypal.com/4-mount-eagles-park-dunmurry-belfast/364236,20160507
327589,"1 Lagmore Meadows, Belfast",BT17,BT17 0TE,149950,Offers around,,For sale,Bungalow,3,,2,gas,,unknown,attached garage,single,attached,Y,Y,Y,,,,D64/D67,"£1,123.91 pa",,,,1k,3 Bed Bungalow For Sale,http://www.propertypal.com/1-lagmore-meadows-belfast/327589,20160507
356446,"The Spinner, 18 Milfort Mews, Dunmurry, Belfast",BT17,BT17 9JE,89950,Asking price,,For sale,Apartment,2,,1,gas,double glazed windows,double,,,,,Y,Y,Y,,,C77/C79,,,,,1.3k,2 Bed Apartment For Sale,http://www.propertypal.com/the-spinner-18-milfort-mews-dunmurry-belfast/356446,20160507
363885,"4 Mount Eagles Park, Stewartstown Road, Belfast",BT17,BT17 0GU,117500,Price,,For sale,Semi-detached house,3,1,1,gas,,unknown,,,,,,Y,,,,C75/C78,£761.36 pa,,,,418,3 Bed Semi-detached house For Sale,http://www.propertypal.com/4-mount-eagles-park-stewartstown-road-belfast/363885,20160507
363854,"80 Lagmore Glen, Stewartstown Road, Belfast",BT17,BT17 0WJ,149950,Offers around,,For sale,Detached house,3,,1,gas,double glazed windows,double,detached garage,single,detached,Y,Y,Y,,,,D65/C72,"£1,051.40 pa",,,,1.1k,3 Bed Detached house For Sale,http://www.propertypal.com/80-lagmore-glen-stewartstown-road-belfast/363854,20160507
363855,"77 Mount Eagles Avenue, Stewartstown Road, Belfast",BT17,BT17 0GT,134950,Offers around,,For sale,Semi-detached house,4,,1,gas,double glazed windows,double,,,,Y,Y,Y,,,,D65/D68,£761.36 pa,,,,618,4 Bed Semi-detached house For Sale,http://www.propertypal.com/77-mount-eagles-avenue-stewartstown-road-belfast/363855,20160507
